video_path,video_results,video_sim,cnt_per_video
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a chair in a room next to some drawings-0-2365194501.mp4,0.8774458722370427,143.901123046875,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a chair in a room next to some drawings-1-2701014220.mp4,0.8531107088414634,139.91015625,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a chair in a room next to some drawings-2-1046034530.mp4,0.8234342249428354,135.043212890625,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a chair in a room next to some drawings-3-967121905.mp4,0.8463782333746189,138.8060302734375,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a chair in a room next to some drawings-4-1470741057.mp4,0.9026712557164634,148.0380859375,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a close-up view of the flames of a fireplace-0-1471741979.mp4,0.8858359732278963,145.277099609375,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a close-up view of the flames of a fireplace-1-4208075987.mp4,0.90447998046875,148.334716796875,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a close-up view of the flames of a fireplace-2-1515561723.mp4,0.8659132050304879,142.009765625,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a close-up view of the flames of a fireplace-3-3956635170.mp4,0.8735679068216463,143.26513671875,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a close-up view of the flames of a fireplace-4-1367892892.mp4,0.9385018697599086,153.914306640625,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a farm in the middle of the day-0-3137744604.mp4,0.9469470512576219,155.29931640625,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a farm in the middle of the day-1-655128418.mp4,0.902564072027439,148.0205078125,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a farm in the middle of the day-2-1128042721.mp4,0.9182679711318598,150.595947265625,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a farm in the middle of the day-3-1274441982.mp4,0.8487801900724086,139.199951171875,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a farm in the middle of the day-4-3161665129.mp4,0.8723457150342988,143.064697265625,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a flock of birds flying over a tree at sunset-0-2553218974.mp4,0.9188872546684451,150.697509765625,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a flock of birds flying over a tree at sunset-1-1263087311.mp4,0.9576549995236281,157.055419921875,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a flock of birds flying over a tree at sunset-2-1938298309.mp4,0.9490177805830793,155.638916015625,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a flock of birds flying over a tree at sunset-3-2955295401.mp4,0.9663964248285061,158.489013671875,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a flock of birds flying over a tree at sunset-4-4082997359.mp4,0.9727812976371951,159.5361328125,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a foggy field that has trees in the grass-0-1403421472.mp4,0.9289133955792683,152.341796875,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a foggy field that has trees in the grass-1-543612828.mp4,0.9065388004954268,148.67236328125,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a foggy field that has trees in the grass-2-727597709.mp4,0.937645888910061,153.77392578125,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a foggy field that has trees in the grass-3-22571716.mp4,0.9315974537919207,152.781982421875,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a foggy field that has trees in the grass-4-406949472.mp4,0.9405175185785061,154.244873046875,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a foggy landscape with trees and hills in the distance-0-262110541.mp4,0.9275036323361281,152.110595703125,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a foggy landscape with trees and hills in the distance-1-3805118710.mp4,0.9239859232088414,151.53369140625,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a foggy landscape with trees and hills in the distance-2-1098026440.mp4,0.9314768721417683,152.76220703125,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a foggy landscape with trees and hills in the distance-3-3741029863.mp4,0.9215162323742379,151.128662109375,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a foggy landscape with trees and hills in the distance-4-1301555384.mp4,0.9360574861852134,153.513427734375,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a foggy road with trees in the distance-0-1494012301.mp4,0.8931601919778963,146.478271484375,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a foggy road with trees in the distance-1-961031596.mp4,0.9464781226181402,155.222412109375,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a foggy road with trees in the distance-2-1708005046.mp4,0.9412588724275914,154.366455078125,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a foggy road with trees in the distance-3-3257748949.mp4,0.9413154415967988,154.375732421875,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a foggy road with trees in the distance-4-1456976301.mp4,0.9629114662728658,157.91748046875,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a group of hot air balloons flying over a field-0-3130872382.mp4,0.9105611661585366,149.33203125,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a group of hot air balloons flying over a field-1-1803379596.mp4,0.9007985184832317,147.73095703125,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a group of hot air balloons flying over a field-2-3477786316.mp4,0.8734130859375,143.23974609375,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a group of hot air balloons flying over a field-3-3928062842.mp4,0.8867857398056402,145.432861328125,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a group of hot air balloons flying over a field-4-2462349243.mp4,0.9231656702553354,151.399169921875,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a group of hot air balloons flying over a valley-0-1370027767.mp4,0.9568347465701219,156.9208984375,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a group of hot air balloons flying over a valley-1-2283770257.mp4,0.8924873165967988,146.367919921875,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a group of hot air balloons flying over a valley-2-2012313770.mp4,0.9448569693216463,154.95654296875,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a group of hot air balloons flying over a valley-3-742581965.mp4,0.8581408989138719,140.735107421875,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a group of hot air balloons flying over a valley-4-709947110.mp4,0.9374181235708842,153.736572265625,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a group of people standing on top of a green hill-0-1873596451.mp4,0.9205158512766768,150.964599609375,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a group of people standing on top of a green hill-1-1336161614.mp4,0.915137314214939,150.08251953125,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a group of people standing on top of a green hill-2-735459463.mp4,0.9390109922827744,153.997802734375,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a group of people standing on top of a green hill-3-393554924.mp4,0.8973775724085366,147.169921875,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a group of people standing on top of a green hill-4-2489217505.mp4,0.9057632074123476,148.545166015625,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a hot-air balloon flying over a desert landscape-0-1783807773.mp4,0.835303329839939,136.98974609375,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a hot-air balloon flying over a desert landscape-1-3585683776.mp4,0.8631934189214939,141.563720703125,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a hot-air balloon flying over a desert landscape-2-3824862079.mp4,0.9023377953506098,147.9833984375,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a hot-air balloon flying over a desert landscape-3-1905219953.mp4,0.9246855945121951,151.6484375,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a hot-air balloon flying over a desert landscape-4-3029456408.mp4,0.9255832579077744,151.795654296875,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a kitchen with a sink and a lot of glasses on the counter-0-4066086407.mp4,0.8717919326410061,142.973876953125,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a kitchen with a sink and a lot of glasses on the counter-1-1781584931.mp4,0.8554300447789634,140.29052734375,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a kitchen with a sink and a lot of glasses on the counter-2-4276556060.mp4,0.8748049852324695,143.468017578125,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a kitchen with a sink and a lot of glasses on the counter-3-3182516100.mp4,0.8562919802782012,140.431884765625,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a kitchen with a sink and a lot of glasses on the counter-4-715554704.mp4,0.8556057069359756,140.3193359375,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a lake surrounded by mountains and flowers-0-1575265501.mp4,0.9414583531821646,154.399169921875,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a lake surrounded by mountains and flowers-1-684383507.mp4,0.9065358231707317,148.671875,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a lake surrounded by mountains and flowers-2-1009200840.mp4,0.9180848656631098,150.56591796875,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a lake surrounded by mountains and flowers-3-3671790668.mp4,0.9315364186356707,152.77197265625,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a lake surrounded by mountains and flowers-4-2437508673.mp4,0.9205203172637195,150.96533203125,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a large bonfire is burning in the night sky-0-3938813905.mp4,0.9052109136814024,148.45458984375,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a large bonfire is burning in the night sky-1-1245194633.mp4,0.9068201576791158,148.718505859375,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a large bonfire is burning in the night sky-2-4233362105.mp4,0.8517426281440549,139.685791015625,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a large bonfire is burning in the night sky-3-1208982674.mp4,0.8687937666730183,142.482177734375,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a large bonfire is burning in the night sky-4-3196182928.mp4,0.8677859422637195,142.31689453125,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a large waterfall in the middle of a building-0-1871613797.mp4,0.866871903582317,142.1669921875,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a large waterfall in the middle of a building-1-1479888668.mp4,0.8407860732660061,137.888916015625,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a large waterfall in the middle of a building-2-2585373129.mp4,0.8582197980182927,140.748046875,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a large waterfall in the middle of a building-3-32396289.mp4,0.8632291468178354,141.569580078125,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a large waterfall in the middle of a building-4-1829310506.mp4,0.8530913562309451,139.906982421875,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a large waterfall in the middle of a lush green hillside-0-3171232725.mp4,0.93798828125,153.830078125,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a large waterfall in the middle of a lush green hillside-1-220007929.mp4,0.9217172017911586,151.16162109375,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a large waterfall in the middle of a lush green hillside-2-2910289159.mp4,0.9089340582126524,149.065185546875,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a large waterfall in the middle of a lush green hillside-3-2408021874.mp4,0.9339956888338414,153.17529296875,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a large waterfall in the middle of a lush green hillside-4-3179715737.mp4,0.9013612328506098,147.8232421875,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a large wave crashes into a lighthouse on a stormy day-0-2799407992.mp4,0.9120647151295732,149.57861328125,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a large wave crashes into a lighthouse on a stormy day-1-965198566.mp4,0.9224302710556402,151.278564453125,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a large wave crashes into a lighthouse on a stormy day-2-1281506578.mp4,0.9156643006859756,150.1689453125,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a large wave crashes into a lighthouse on a stormy day-3-825422634.mp4,0.8967969940929879,147.07470703125,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a large wave crashes into a lighthouse on a stormy day-4-3838841268.mp4,0.8901501167111281,145.984619140625,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a large wave crashes over a rocky cliff-0-2332501265.mp4,0.8935963700457317,146.5498046875,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a large wave crashes over a rocky cliff-1-399457999.mp4,0.9045990734565549,148.354248046875,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a large wave crashes over a rocky cliff-2-771055755.mp4,0.8860116353849086,145.305908203125,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a large wave crashes over a rocky cliff-3-2906846606.mp4,0.8623404153963414,141.423828125,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a large wave crashes over a rocky cliff-4-2557141528.mp4,0.8674852324695121,142.267578125,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a large wave in the ocean with a lot of spray coming from it-0-3773885510.mp4,0.9380701576791158,153.843505859375,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a large wave in the ocean with a lot of spray coming from it-1-2714169252.mp4,0.9184525652629573,150.626220703125,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a large wave in the ocean with a lot of spray coming from it-2-3237533173.mp4,0.9280082888719512,152.193359375,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a large wave in the ocean with a lot of spray coming from it-3-3204662842.mp4,0.9379793492759146,153.82861328125,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a large wave in the ocean with a lot of spray coming from it-4-2268097496.mp4,0.9152683165015244,150.10400390625,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a living room filled with furniture next to a stone wall-0-1605873872.mp4,0.858571122332317,140.8056640625,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a living room filled with furniture next to a stone wall-1-1444531340.mp4,0.8708615186737805,142.8212890625,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a living room filled with furniture next to a stone wall-2-2687254546.mp4,0.873694443121189,143.285888671875,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a living room filled with furniture next to a stone wall-3-3278830442.mp4,0.886362959698933,145.363525390625,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a living room filled with furniture next to a stone wall-4-3440134298.mp4,0.8826025986089939,144.746826171875,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a living room filled with lots of books on a wall-0-80434130.mp4,0.8603939893769055,141.1046142578125,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a living room filled with lots of books on a wall-1-3822362441.mp4,0.8820369069169207,144.654052734375,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a living room filled with lots of books on a wall-2-2852988255.mp4,0.8728935427782012,143.154541015625,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a living room filled with lots of books on a wall-3-2001571154.mp4,0.8826651224275914,144.757080078125,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a living room filled with lots of books on a wall-4-552728492.mp4,0.8832114615091463,144.8466796875,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a living room with a christmas tree and a rocking chair-0-2178062636.mp4,0.877465224847561,143.904296875,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a living room with a christmas tree and a rocking chair-1-2881003868.mp4,0.8698641149009146,142.65771484375,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a living room with a christmas tree and a rocking chair-2-2923902728.mp4,0.8741544397865854,143.361328125,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a living room with a christmas tree and a rocking chair-3-2165572751.mp4,0.8518959603658537,139.7109375,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a living room with a christmas tree and a rocking chair-4-95307596.mp4,0.8301227848704268,136.14013671875,164
"C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a living room with a couch, table, and a window-0-4036733996.mp4",0.8997073289824695,147.552001953125,164
"C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a living room with a couch, table, and a window-1-1264469983.mp4",0.906470322027439,148.6611328125,164
"C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a living room with a couch, table, and a window-2-1677717317.mp4",0.8994259717987805,147.505859375,164
"C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a living room with a couch, table, and a window-3-443863642.mp4",0.884388993426067,145.039794921875,164
"C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a living room with a couch, table, and a window-4-613379837.mp4",0.8901396960746951,145.98291015625,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a living room with hardwood floors and a white couch-0-2445134697.mp4,0.8783033417492379,144.041748046875,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a living room with hardwood floors and a white couch-1-4209981628.mp4,0.8840882836318598,144.990478515625,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a living room with hardwood floors and a white couch-2-3683675803.mp4,0.9273904939977134,152.092041015625,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a living room with hardwood floors and a white couch-3-866400053.mp4,0.8960377762957317,146.9501953125,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a living room with hardwood floors and a white couch-4-3837097938.mp4,0.8828392959222561,144.78564453125,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a modern living room with wood floors and a tv-0-3709978451.mp4,0.8896186642530488,145.8974609375,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a modern living room with wood floors and a tv-1-4084541709.mp4,0.9128581721608232,149.708740234375,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a modern living room with wood floors and a tv-2-3760938270.mp4,0.919016768292683,150.71875,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a modern living room with wood floors and a tv-3-2210742485.mp4,0.9114186356707317,149.47265625,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a modern living room with wood floors and a tv-4-2157182198.mp4,0.882568359375,144.7412109375,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a mountain covered in snow with evergreen trees-0-108742849.mp4,0.9378617449504573,153.809326171875,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a mountain covered in snow with evergreen trees-1-2376488113.mp4,0.8848519674161586,145.11572265625,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a mountain covered in snow with evergreen trees-2-3458556371.mp4,0.8917712700076219,146.25048828125,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a mountain covered in snow with evergreen trees-3-3386469965.mp4,0.9385286656821646,153.918701171875,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a mountain covered in snow with evergreen trees-4-3928237679.mp4,0.9220700147675305,151.219482421875,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a mountain range with a sky background-0-3946434792.mp4,0.9152296112804879,150.09765625,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a mountain range with a sky background-1-2831676689.mp4,0.9435633217416158,154.744384765625,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a mountain range with a sky background-2-2973357711.mp4,0.9094923065929879,149.15673828125,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a mountain range with a sky background-3-3886943971.mp4,0.9205962390434451,150.977783203125,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a mountain range with a sky background-4-2424111410.mp4,0.9239353086890244,151.525390625,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a mountain range with snow on the ground-0-2222368603.mp4,0.9079024152057927,148.89599609375,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a mountain range with snow on the ground-1-545349664.mp4,0.8942275628810976,146.6533203125,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a mountain range with snow on the ground-2-2523664589.mp4,0.8758425828887195,143.63818359375,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a mountain range with snow on the ground-3-273105510.mp4,0.9210994069169207,151.060302734375,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a mountain range with snow on the ground-4-2689738881.mp4,0.9152400319169207,150.099365234375,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a mountain with snow on it-0-1633597154.mp4,0.9265940596417683,151.96142578125,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a mountain with snow on it-1-2886465809.mp4,0.911278701410061,149.44970703125,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a mountain with snow on it-2-1205400392.mp4,0.9385405749809451,153.920654296875,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a mountain with snow on it-3-2116533279.mp4,0.9138302686737805,149.8681640625,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a mountain with snow on it-4-307403318.mp4,0.9043936380525914,148.320556640625,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a painting of a cloudy sky next to an easel-0-365391938.mp4,0.840809891863567,137.892822265625,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a painting of a cloudy sky next to an easel-1-2350278799.mp4,0.8176701243330793,134.097900390625,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a painting of a cloudy sky next to an easel-2-4192729326.mp4,0.8356754954268293,137.05078125,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a painting of a cloudy sky next to an easel-3-2005598637.mp4,0.8350383479420732,136.9462890625,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a painting of a cloudy sky next to an easel-4-2500802345.mp4,0.9051498785251524,148.444580078125,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a room filled with books and teddy bears-0-1807848911.mp4,0.8480209722751524,139.075439453125,164
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a room filled with books and teddy bears-1-2868673995.mp4,0.8677799876143293,142.31591796875,164
