video_path,video_results
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a captivating scene featuring a spiral galaxy shining brilliantly in the night sky-3-2212448975.mp4,0.7664126314949699
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a captivating scene featuring a spiral galaxy shining brilliantly in the night sky-4-635626943.mp4,0.7752185255379939
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a chair in a room next to some drawings-0-2365194501.mp4,0.7176870884055772
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a chair in a room next to some drawings-1-2701014220.mp4,0.7421923501462471
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a chair in a room next to some drawings-2-1046034530.mp4,0.635719185059027
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a chair in a room next to some drawings-3-967121905.mp4,0.7178472221442839
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a chair in a room next to some drawings-4-1470741057.mp4,0.7798035170246915
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a close-up view of the flames of a fireplace-0-1471741979.mp4,0.7881489730462795
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a close-up view of the flames of a fireplace-1-4208075987.mp4,0.7000234897543745
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a close-up view of the flames of a fireplace-2-1515561723.mp4,0.669525238208291
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a close-up view of the flames of a fireplace-3-3956635170.mp4,0.6787443134661127
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a close-up view of the flames of a fireplace-4-1367892892.mp4,0.8798067595173673
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a farm in the middle of the day-0-3137744604.mp4,0.921492960940047
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a farm in the middle of the day-1-655128418.mp4,0.9130340987225858
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a farm in the middle of the day-2-1128042721.mp4,0.9399364218115807
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a farm in the middle of the day-3-1274441982.mp4,0.9080866778769144
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a farm in the middle of the day-4-3161665129.mp4,0.9045245140427496
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a flock of birds flying over a tree at sunset-0-2553218974.mp4,0.8091676482794489
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a flock of birds flying over a tree at sunset-1-1263087311.mp4,0.8764081670016777
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a flock of birds flying over a tree at sunset-2-1938298309.mp4,0.8782772709865395
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a flock of birds flying over a tree at sunset-3-2955295401.mp4,0.9159227665968057
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a flock of birds flying over a tree at sunset-4-4082997359.mp4,0.9298173600762356
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a foggy field that has trees in the grass-0-1403421472.mp4,0.887183745278091
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a foggy field that has trees in the grass-1-543612828.mp4,0.8111828281203421
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a foggy field that has trees in the grass-2-727597709.mp4,0.8628003266526432
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a foggy field that has trees in the grass-3-22571716.mp4,0.9138509872846488
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a foggy field that has trees in the grass-4-406949472.mp4,0.8479424189867043
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a foggy landscape with trees and hills in the distance-0-262110541.mp4,0.9368627867320689
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a foggy landscape with trees and hills in the distance-1-3805118710.mp4,0.9378016242166844
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a foggy landscape with trees and hills in the distance-2-1098026440.mp4,0.9349039620379123
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a foggy landscape with trees and hills in the distance-3-3741029863.mp4,0.9374043658012297
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a foggy landscape with trees and hills in the distance-4-1301555384.mp4,0.9257385563559648
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a foggy road with trees in the distance-0-1494012301.mp4,0.7423129123862742
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a foggy road with trees in the distance-1-961031596.mp4,0.9020822796879745
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a foggy road with trees in the distance-2-1708005046.mp4,0.9170851562081314
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a foggy road with trees in the distance-3-3257748949.mp4,0.9199680424318081
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a foggy road with trees in the distance-4-1456976301.mp4,0.926889218026545
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a group of hot air balloons flying over a field-0-3130872382.mp4,0.9156424283254437
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a group of hot air balloons flying over a field-1-1803379596.mp4,0.8750496766552692
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a group of hot air balloons flying over a field-2-3477786316.mp4,0.9102418764335353
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a group of hot air balloons flying over a field-3-3928062842.mp4,0.8925089736173792
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a group of hot air balloons flying over a field-4-2462349243.mp4,0.9102316472406794
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a group of hot air balloons flying over a valley-0-1370027767.mp4,0.9437988282340329
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a group of hot air balloons flying over a valley-1-2283770257.mp4,0.8419618084118133
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a group of hot air balloons flying over a valley-2-2012313770.mp4,0.9377604583051147
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a group of hot air balloons flying over a valley-3-742581965.mp4,0.7660254952724932
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a group of hot air balloons flying over a valley-4-709947110.mp4,0.9086220775072168
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a group of people standing on top of a green hill-0-1873596451.mp4,0.9279037759434886
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a group of people standing on top of a green hill-1-1336161614.mp4,0.9014016856871
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a group of people standing on top of a green hill-2-735459463.mp4,0.9296134348686148
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a group of people standing on top of a green hill-3-393554924.mp4,0.8822944527719079
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a group of people standing on top of a green hill-4-2489217505.mp4,0.8796614966377979
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a hot-air balloon flying over a desert landscape-0-1783807773.mp4,0.5914734783923117
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a hot-air balloon flying over a desert landscape-1-3585683776.mp4,0.6863115463951012
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a hot-air balloon flying over a desert landscape-2-3824862079.mp4,0.7245570981829632
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a hot-air balloon flying over a desert landscape-3-1905219953.mp4,0.7684616074874634
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a hot-air balloon flying over a desert landscape-4-3029456408.mp4,0.8886992304426867
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a kitchen with a sink and a lot of glasses on the counter-0-4066086407.mp4,0.7470301891245493
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a kitchen with a sink and a lot of glasses on the counter-1-1781584931.mp4,0.7193887346401447
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a kitchen with a sink and a lot of glasses on the counter-2-4276556060.mp4,0.7413234470366705
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a kitchen with a sink and a lot of glasses on the counter-3-3182516100.mp4,0.5928585602470288
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a kitchen with a sink and a lot of glasses on the counter-4-715554704.mp4,0.7275727361258937
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a lake surrounded by mountains and flowers-0-1575265501.mp4,0.9090700125912341
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a lake surrounded by mountains and flowers-1-684383507.mp4,0.8668598004775804
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a lake surrounded by mountains and flowers-2-1009200840.mp4,0.8815831563821653
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a lake surrounded by mountains and flowers-3-3671790668.mp4,0.9028992382128064
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a lake surrounded by mountains and flowers-4-2437508673.mp4,0.8775147290491476
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a large bonfire is burning in the night sky-0-3938813905.mp4,0.7514961958840126
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a large bonfire is burning in the night sky-1-1245194633.mp4,0.827768033052363
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a large bonfire is burning in the night sky-2-4233362105.mp4,0.6532151317791786
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a large bonfire is burning in the night sky-3-1208982674.mp4,0.6991824676032837
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a large bonfire is burning in the night sky-4-3196182928.mp4,0.6323928696262401
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a large waterfall in the middle of a building-0-1871613797.mp4,0.746982019122054
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a large waterfall in the middle of a building-1-1479888668.mp4,0.7182210034168348
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a large waterfall in the middle of a building-2-2585373129.mp4,0.7691581470937263
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a large waterfall in the middle of a building-3-32396289.mp4,0.7809591066183114
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a large waterfall in the middle of a building-4-1829310506.mp4,0.7263351273155068
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a large waterfall in the middle of a lush green hillside-0-3171232725.mp4,0.8990617569808553
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a large waterfall in the middle of a lush green hillside-1-220007929.mp4,0.9134017547092786
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a large waterfall in the middle of a lush green hillside-2-2910289159.mp4,0.8822707808235797
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a large waterfall in the middle of a lush green hillside-3-2408021874.mp4,0.8953688892467719
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a large waterfall in the middle of a lush green hillside-4-3179715737.mp4,0.8407405395878524
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a large wave crashes into a lighthouse on a stormy day-0-2799407992.mp4,0.8089508543290743
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a large wave crashes into a lighthouse on a stormy day-1-965198566.mp4,0.8721777889423254
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a large wave crashes into a lighthouse on a stormy day-2-1281506578.mp4,0.848588603117117
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a large wave crashes into a lighthouse on a stormy day-3-825422634.mp4,0.8579214184385974
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a large wave crashes into a lighthouse on a stormy day-4-3838841268.mp4,0.8150185335700105
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a large wave crashes over a rocky cliff-0-2332501265.mp4,0.8912672133343976
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a large wave crashes over a rocky cliff-1-399457999.mp4,0.8955291407864269
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a large wave crashes over a rocky cliff-2-771055755.mp4,0.8813118151411777
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a large wave crashes over a rocky cliff-3-2906846606.mp4,0.809002398808555
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a large wave crashes over a rocky cliff-4-2557141528.mp4,0.8331728693915577
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a large wave in the ocean with a lot of spray coming from it-0-3773885510.mp4,0.8281004824562044
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a large wave in the ocean with a lot of spray coming from it-1-2714169252.mp4,0.8348363261760735
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a large wave in the ocean with a lot of spray coming from it-2-3237533173.mp4,0.8531352726788055
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a large wave in the ocean with a lot of spray coming from it-3-3204662842.mp4,0.8693201145747813
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a large wave in the ocean with a lot of spray coming from it-4-2268097496.mp4,0.8198689000635613
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a living room filled with furniture next to a stone wall-0-1605873872.mp4,0.7299199194261213
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a living room filled with furniture next to a stone wall-1-1444531340.mp4,0.7606152074820385
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a living room filled with furniture next to a stone wall-2-2687254546.mp4,0.7045493117738061
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a living room filled with furniture next to a stone wall-3-3278830442.mp4,0.7884166570516621
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a living room filled with furniture next to a stone wall-4-3440134298.mp4,0.7603139988169437
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a living room filled with lots of books on a wall-0-80434130.mp4,0.7377048366725808
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a living room filled with lots of books on a wall-1-3822362441.mp4,0.7723394472878881
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a living room filled with lots of books on a wall-2-2852988255.mp4,0.6667202677671434
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a living room filled with lots of books on a wall-3-2001571154.mp4,0.8650889976358995
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a living room filled with lots of books on a wall-4-552728492.mp4,0.8484037478522557
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a living room with a christmas tree and a rocking chair-0-2178062636.mp4,0.8151890053073081
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a living room with a christmas tree and a rocking chair-1-2881003868.mp4,0.8286828796674566
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a living room with a christmas tree and a rocking chair-2-2923902728.mp4,0.820717217264379
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a living room with a christmas tree and a rocking chair-3-2165572751.mp4,0.7039133554279078
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a living room with a christmas tree and a rocking chair-4-95307596.mp4,0.6200340597083929
"C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a living room with a couch, table, and a window-0-4036733996.mp4",0.8097049112363559
"C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a living room with a couch, table, and a window-1-1264469983.mp4",0.8204937134755821
"C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a living room with a couch, table, and a window-2-1677717317.mp4",0.8141374555302829
"C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a living room with a couch, table, and a window-3-443863642.mp4",0.7187108226211333
"C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a living room with a couch, table, and a window-4-613379837.mp4",0.7324490677792488
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a living room with hardwood floors and a white couch-0-2445134697.mp4,0.7296449184962889
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a living room with hardwood floors and a white couch-1-4209981628.mp4,0.7801470408534131
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a living room with hardwood floors and a white couch-2-3683675803.mp4,0.8757213305045919
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a living room with hardwood floors and a white couch-3-866400053.mp4,0.8413855534319471
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a living room with hardwood floors and a white couch-4-3837097938.mp4,0.7990582263687762
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a modern living room with wood floors and a tv-0-3709978451.mp4,0.8010593488948737
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a modern living room with wood floors and a tv-1-4084541709.mp4,0.8772807424751724
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a modern living room with wood floors and a tv-2-3760938270.mp4,0.8095158052335425
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a modern living room with wood floors and a tv-3-2210742485.mp4,0.821585007693346
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a modern living room with wood floors and a tv-4-2157182198.mp4,0.7914849605593013
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a mountain covered in snow with evergreen trees-0-108742849.mp4,0.9206567690139864
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a mountain covered in snow with evergreen trees-1-2376488113.mp4,0.7676226384937763
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a mountain covered in snow with evergreen trees-2-3458556371.mp4,0.8212584722332839
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a mountain covered in snow with evergreen trees-3-3386469965.mp4,0.9028732046121504
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a mountain covered in snow with evergreen trees-4-3928237679.mp4,0.8568259210484784
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a mountain range with a sky background-0-3946434792.mp4,0.8907507785209795
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a mountain range with a sky background-1-2831676689.mp4,0.9120712162154477
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a mountain range with a sky background-2-2973357711.mp4,0.865407965623024
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a mountain range with a sky background-3-3886943971.mp4,0.8922132019226144
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a mountain range with a sky background-4-2424111410.mp4,0.870691230384315
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a mountain range with snow on the ground-0-2222368603.mp4,0.8021111437460271
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a mountain range with snow on the ground-1-545349664.mp4,0.8149743663465104
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a mountain range with snow on the ground-2-2523664589.mp4,0.7998278648933259
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a mountain range with snow on the ground-3-273105510.mp4,0.8166274404743823
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a mountain range with snow on the ground-4-2689738881.mp4,0.7898302945058521
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a mountain with snow on it-0-1633597154.mp4,0.9178057968979929
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a mountain with snow on it-1-2886465809.mp4,0.863572070147933
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a mountain with snow on it-2-1205400392.mp4,0.9306465091138352
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a mountain with snow on it-3-2116533279.mp4,0.921070269513421
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a mountain with snow on it-4-307403318.mp4,0.8669120465836874
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a painting of a cloudy sky next to an easel-0-365391938.mp4,0.7205865711155461
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a painting of a cloudy sky next to an easel-1-2350278799.mp4,0.616108703307762
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a painting of a cloudy sky next to an easel-2-4192729326.mp4,0.6773073095373991
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a painting of a cloudy sky next to an easel-3-2005598637.mp4,0.6325146582250188
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a painting of a cloudy sky next to an easel-4-2500802345.mp4,0.7761870674425508
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a room filled with books and teddy bears-0-1807848911.mp4,0.7320282043230425
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a room filled with books and teddy bears-1-2868673995.mp4,0.743519155899199
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a room filled with books and teddy bears-2-3294628460.mp4,0.7878990693971878
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a room filled with books and teddy bears-3-84239125.mp4,0.8142174424194708
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a room filled with books and teddy bears-4-1401885651.mp4,0.6281161711937407
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a room filled with lots of shelves filled with books-0-2144937952.mp4,0.7319841142289523
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a room filled with lots of shelves filled with books-1-233919544.mp4,0.7168841979398233
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a room filled with lots of shelves filled with books-2-4265421610.mp4,0.7124223516935982
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a room filled with lots of shelves filled with books-3-3968691719.mp4,0.8261163304673462
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a room filled with lots of shelves filled with books-4-2631511576.mp4,0.7802057201724227
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a room filled with paintings and statues-0-673655362.mp4,0.7310433288945294
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a room filled with paintings and statues-1-178560675.mp4,0.793146102984504
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a room filled with paintings and statues-2-431914727.mp4,0.7812103920320912
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a room filled with paintings and statues-3-4083738475.mp4,0.7432406456550447
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a room filled with paintings and statues-4-3563606618.mp4,0.8278764226451153
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a room with a desk and a chair in it-0-3374357671.mp4,0.8431753382631918
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a room with a desk and a chair in it-1-3442368202.mp4,0.8024451087524251
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a room with a desk and a chair in it-2-2116023914.mp4,0.7676727057309685
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a room with a desk and a chair in it-3-3182678811.mp4,0.7884458793560043
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a room with a desk and a chair in it-4-3081949799.mp4,0.7303228873032622
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a room with a lot of pictures on the walls-0-293739802.mp4,0.8349521178297881
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a room with a lot of pictures on the walls-1-1502443489.mp4,0.7442460241954683
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a room with a lot of pictures on the walls-2-277171398.mp4,0.7559639593450035
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a room with a lot of pictures on the walls-3-1034588477.mp4,0.8367493381587471
C:\workspace\world\Matrix-Game\Matrix-Game-2\out\vbench\videos\a room with a lot of pictures on the walls-4-3425247087.mp4,0.7474160964896039
